content,Classification,prediction
Paul viewed this in the last 3 hours,0,0
3 people watched this in the last 3 hours,0,0
Twenty people watched this in the last 3 hours,0,0
John watched this in the last 3 hours,0,0
Paul watched this in the last 3 hours,0,0
3 people viewed this product in the last 3 hours,0,0
Twenty people viewed this product in the last 3 hours,0,0
John viewed this product in the last 3 hours,0,0
Paul viewed this product in the last 3 hours,0,0
3 people watched this product in the last 3 hours,0,0
Twenty people watched this product in the last 3 hours,0,0
John watched this product in the last 3 hours,0,0
Paul watched this product in the last 3 hours,0,0
3 people viewed this keyboard in the last 3 hours,0,0
Twenty people viewed this keyboard in the last 3 hours,0,0
John viewed this keyboard in the last 3 hours,0,0
Paul viewed this keyboard in the last 3 hours,0,0
3 people watched this keyboard in the last 3 hours,0,0
Twenty people watched this keyboard in the last 3 hours,0,0
John watched this keyboard in the last 3 hours,0,0
Paul watched this keyboard in the last 3 hours,0,0
3 people viewed this 22’’ television in the last 3 hours,0,0
Twenty people viewed this 22’’ television in the last 3 hours,0,0
John viewed this 22’’ television in the last 3 hours,0,0
Paul viewed this 22’’ television in the last 3 hours,0,0
3 people watched this 22’’ television in the last 3 hours,0,0
Twenty people watched this 22’’ television in the last 3 hours,0,0
John watched this 22’’ television in the last 3 hours,0,0
Paul watched this 22’’ television in the last 3 hours,0,0
3 people viewed this items in the last five hours,0,0
Twenty people viewed this items in the last five hours,0,0
John viewed this items in the last five hours,0,0
Paul viewed this items in the last five hours,0,0
3 people watched this items in the last five hours,0,0
Twenty people watched this items in the last five hours,0,0
John watched this items in the last five hours,0,0
Paul watched this items in the last five hours,0,0
3 people viewed this in the last five hours,0,0
Twenty people viewed this in the last five hours,0,0
John viewed this in the last five hours,0,0
Paul viewed this in the last five hours,0,0
3 people watched this in the last five hours,0,0
Twenty people watched this in the last five hours,0,0
John watched this in the last five hours,0,0
Paul watched this in the last five hours,0,0
3 people viewed this product in the last five hours,0,0
Twenty people viewed this product in the last five hours,0,0
John viewed this product in the last five hours,0,0
Paul viewed this product in the last five hours,0,0
3 people watched this product in the last five hours,0,0
Twenty people watched this product in the last five hours,0,0
John watched this product in the last five hours,0,0
Paul watched this product in the last five hours,0,0
3 people viewed this keyboard in the last five hours,0,0
Twenty people viewed this keyboard in the last five hours,0,0
John viewed this keyboard in the last five hours,0,0
Paul viewed this keyboard in the last five hours,0,0
3 people watched this keyboard in the last five hours,0,0
Twenty people watched this keyboard in the last five hours,0,0
John watched this keyboard in the last five hours,0,0
Paul watched this keyboard in the last five hours,0,0
3 people viewed this 22’’ television in the last five hours,0,0
Twenty people viewed this 22’’ television in the last five hours,0,0
John viewed this 22’’ television in the last five hours,0,0
Paul viewed this 22’’ television in the last five hours,0,0
3 people watched this 22’’ television in the last five hours,0,0
Twenty people watched this 22’’ television in the last five hours,0,0
John watched this 22’’ television in the last five hours,0,0
Paul watched this 22’’ television in the last five hours,0,0
3 people viewed this items 10 minutes ago,0,0
Twenty people viewed this items 10 minutes ago,0,0
John viewed this items 10 minutes ago,0,0
Paul viewed this items 10 minutes ago,0,0
3 people watched this items 10 minutes ago,0,0
Twenty people watched this items 10 minutes ago,0,0
John watched this items 10 minutes ago,0,0
Paul watched this items 10 minutes ago,0,0
3 people viewed this 10 minutes ago,0,0
Twenty people viewed this 10 minutes ago,0,0
John viewed this 10 minutes ago,0,0
Paul viewed this 10 minutes ago,0,0
3 people watched this 10 minutes ago,0,0
Twenty people watched this 10 minutes ago,0,0
John watched this 10 minutes ago,0,0
Paul watched this 10 minutes ago,0,0
3 people viewed this product 10 minutes ago,0,0
Twenty people viewed this product 10 minutes ago,0,0
John viewed this product 10 minutes ago,0,0
Paul viewed this product 10 minutes ago,0,0
3 people watched this product 10 minutes ago,0,0
Twenty people watched this product 10 minutes ago,0,0
John watched this product 10 minutes ago,0,0
Paul watched this product 10 minutes ago,0,0
3 people viewed this keyboard 10 minutes ago,0,0
Twenty people viewed this keyboard 10 minutes ago,0,0
John viewed this keyboard 10 minutes ago,0,0
Paul viewed this keyboard 10 minutes ago,0,0
3 people watched this keyboard 10 minutes ago,0,0
Twenty people watched this keyboard 10 minutes ago,0,0
John watched this keyboard 10 minutes ago,0,0
Paul watched this keyboard 10 minutes ago,0,0
3 people viewed this 22’’ television 10 minutes ago,0,0
Twenty people viewed this 22’’ television 10 minutes ago,0,0
John viewed this 22’’ television 10 minutes ago,0,0
Paul viewed this 22’’ television 10 minutes ago,0,0
3 people watched this 22’’ television 10 minutes ago,0,0
Twenty people watched this 22’’ television 10 minutes ago,0,0
John watched this 22’’ television 10 minutes ago,0,0
Paul watched this 22’’ television 10 minutes ago,0,0
3 people viewed this items just now,0,0
Twenty people viewed this items just now,0,0
John viewed this items just now,0,0
Paul viewed this items just now,0,0
3 people watched this items just now,0,0
Twenty people watched this items just now,0,0
John watched this items just now,0,0
Paul watched this items just now,0,0
3 people viewed this just now,0,0
Twenty people viewed this just now,0,0
John viewed this just now,0,0
Paul viewed this just now,0,0
3 people watched this just now,0,0
Twenty people watched this just now,0,0
John watched this just now,0,0
Paul watched this just now,0,0
3 people viewed this product just now,0,0
Twenty people viewed this product just now,0,0
John viewed this product just now,0,0
Paul viewed this product just now,0,0
3 people watched this product just now,0,0
Twenty people watched this product just now,0,0
John watched this product just now,0,0
Paul watched this product just now,0,0
3 people viewed this keyboard just now,0,0
Twenty people viewed this keyboard just now,0,0
John viewed this keyboard just now,0,0
Paul viewed this keyboard just now,0,0
3 people watched this keyboard just now,0,0
Twenty people watched this keyboard just now,0,0
John watched this keyboard just now,0,0
Paul watched this keyboard just now,0,0
3 people viewed this 22’’ television just now,0,0
Twenty people viewed this 22’’ television just now,0,0
John viewed this 22’’ television just now,0,0
Paul viewed this 22’’ television just now,0,0
3 people watched this 22’’ television just now,0,0
Twenty people watched this 22’’ television just now,0,0
John watched this 22’’ television just now,0,0
Paul watched this 22’’ television just now,0,0
11 people are viewing this,0,0
Twenty-two people are viewing this,0,0
11 people are currently viewing this,0,0
Twenty-two people are currently viewing this,0,0
11 people are watching this,0,0
Twenty-two people are watching this,0,0
11 people are currently watching this,0,0
Twenty-two people are currently watching this,0,0
11 people are viewing this item,0,0
Twenty-two people are viewing this item,0,0
11 people are currently viewing this item,0,0
Twenty-two people are currently viewing this item,0,0
11 people are watching this item,0,0
Twenty-two people are watching this item,0,0
11 people are currently watching this item,0,0
Twenty-two people are currently watching this item,0,0
11 people are viewing this product,0,0
Twenty-two people are viewing this product,0,0
11 people are currently viewing this product,0,0
Twenty-two people are currently viewing this product,0,0
11 people are watching this product,0,0
Twenty-two people are watching this product,0,0
11 people are currently watching this product,0,0
Twenty-two people are currently watching this product,0,0
11 people are viewing this keyboard,0,0
Twenty-two people are viewing this keyboard ,0,0
11 people are currently viewing this keyboard,0,0
Twenty-two people are currently viewing this keyboard ,0,0
11 people are watching this keyboard,0,0
Twenty-two people are watching this keyboard ,0,0
11 people are currently watching this keyboard,0,0
Twenty-two people are currently watching this keyboard ,0,0
11 people are viewing this 32’’ Monitor,0,0
Twenty-two people are viewing this 32’’ Monitor,0,0
11 people are currently viewing this 32’’ Monitor,0,0
Twenty-two people are currently viewing this 32’’ Monitor,0,0
11 people are watching this 32’’ Monitor,0,0
Twenty-two people are watching this 32’’ Monitor,0,0
11 people are currently watching this 32’’ Monitor,0,0
Twenty-two people are currently watching this 32’’ Monitor,0,0
Jordan gives a like 2 mins ago,0,0
Item is selling fast ,0,0
This item is selling fast ,0,0
The product is selling fast ,0,0
Item is in high demand ,0,0
This item is in high demand ,0,0
The product is in high demand ,0,0
Item is selling fast this month,0,0
This item is selling fast this month,0,0
The product is selling fast this month,0,0
Item is in high demand this month,0,0
This item is in high demand this month,0,0
The product is in high demand this month,0,0
Item is selling fast in the last 2 days,0,0
This item is selling fast in the last 2 days,0,0
The product is selling fast in the last 2 days,0,0
Item is in high demand in the last 2 days,0,0
This item is in high demand in the last 2 days,0,0
The product is in high demand in the last 2 days,0,0
Item is selling fast in the last two weeks ,0,0
This item is selling fast in the last two weeks ,0,0
The product is selling fast in the last two weeks ,0,0
Item is in high demand in the last two weeks ,0,0
This item is in high demand in the last two weeks ,0,0
The product is in high demand in the last two weeks ,0,0
Selling Fast,0,0
In high demand,0,0
 ends soon,0,0
Item ends soon,0,0
Deal ends soon,0,0
This item ends soon,0,0
Sale ends soon,0,0
 only available for a limited time,0,0
Item only available for a limited time,0,0
Deal only available for a limited time,0,0
This item only available for a limited time,0,0
Sale only available for a limited time,0,0
ends in 06:35:25,0,0
Item ends in 06:35:25,0,0
Deal ends in 06:35:25,0,0
This item ends in 06:35:25,0,0
finishes in 06:35:25,0,0
Item finishes in 06:35:25,0,0
Deal finishes in 06:35:25,0,0
This item finishes in 06:35:25,0,0
ends in 2 days,0,0
Item ends in 2 days,0,0
Deal ends in 2 days,0,0
This item ends in 2 days,0,0
finishes in 2 days,0,0
Item finishes in 2 days,0,0
Deal finishes in 2 days,0,0
This item finishes in 2 days,0,0
 ends in ten hours,0,0
Item ends in ten hours,0,0
Deal ends in ten hours,0,0
This item ends in ten hours,0,0
 finishes in ten hours,0,0
Item finishes in ten hours,0,0
Deal finishes in ten hours,0,0
This item finishes in ten hours,0,0
Your review has already been submitted.,1,0
your logo at checkout,1,0
Your Guaranteed Lowest Pricing,1,0
YOUR FIRST                                ORDER,1,0
your entire order!,1,0
Your Coupon Is FREELOGOSHIP,1,0
Your cart is currently empty.,1,0
You've disabled JavaScript in your web browser.,1,0
You've disabled cookies in your web browser.,1,0
You're a power user moving through this website with super-human speed.,1,0
You'll now receive emails from Gap. Check your inbox for your exclusive welcome offer. ​,1,0
You are using an unsupported browser or your browser might be in the Compatibility View mode,1,0
You are connected as,1,0
women's sale,1,0
"With monogrammed rain jackets and coverups, you can sport your own personal touch rain or shine. Get cozy at night in your personalized pajamas and step out in style in any of our monogrammed tops or dresses.",1,0
"Whether you’re making a splash in your new embroidered duck boots or sinking your toes in the sand in a pair of chic monogrammed sandals, you never have to leave your house without sporting your initials again!",1,0
Where every day is a one-day sale.,1,0
What are you looking for?,1,0
We'll start sewing and ship your order in 12-18 business days,1,0
"We detected that you may have open carts on other devices, did you want to merge items from those?",1,0
Wardrobe Must-Have,1,0
View Our Order Process,1,0
"Videos on our Staff Picks - Most Popular Bongs, Vapes & Pipes",1,0
Valerie from California,1,0
Turnaround Time,1,0
Try it before you buy it,1,0
Trending Street Style,1,0
to get 5% off your order!,1,0
tment. Browse for essentials in our men's underwear sale as well as every day staples in our men's trousers sale and range of sale t-shirts.,1,0
Thomas from California,1,0
This piece looks amazing. It was delivered in perfect condition. If your willing to spend this much money it is defiantly worth it.,1,0
"These cookies are necessary for the website to function and cannot be switched off in our systems. They are usually only set in response to actions made by you which amount to a request for services, such as setting your privacy preferences, logging in or filling in forms.",1,0
These are your special gifts,1,0
There really isn��t anything I can say that hasn��t already been said. If somebody said it was 300.00 I would say it��s a good buy.   At 149.00 it��s almost like stealing,1,0
"The double tree perc I bought is now my life partner. It is perfect, wouldn't change a thing. Saving this website for any future needs ?",1,0
Tarik from Illinois,1,0
Tall Limited Gothic Applique Tracksuit,1,0
Super Sale,1,0
Summer Sale,1,0
Sugarbear® ProCollagen Vitamins - 6 Month Gift Pack + Free Gift,1,0
Sugarbear® ProCollagen Vitamins - 3 Month Gift Pack + Free Gift,1,0
Sugarbear® Hair Vitamins - 3 Month Gift Pack + Free Gift,1,0
SPEND JUST $99,1,0
Some people switch from Verizon to T-Mobile.?But one of the most rewarding switches is going from dry herb to concentrates.,1,0
Some functionality will be limited.,1,0
shop all men's sale,1,0
SHEIN Slogan Graphic Drop Shoulder High Low Hem Dress,1,0
SHEIN Ruffle Off Shoulder Solid Dress,1,0
SHEIN Plus Contrast Lace lantern Sleeve Nightgown,1,0
SHEIN Lace Trim Strappy Detail Mesh Nightdress,1,0
SHEIN Lace Detail High Low Puff Sleeve Dress Without Belt,1,0
SHEIN Drop Shoulder Pearls Beaded 2 In 1 Pullover,1,0
Sergio from California,1,0
SEMI ANNUAL SALE,1,0
See Your Other Carts,1,0
See why this is America’s favorite hat,1,0
sean from Illinois,1,0
Say goodbye to multiple devices with this three-in-one vaporizer.,1,0
Sale Tops,1,0
Sale Swimwear,1,0
Sale Playsuits & Jumpsuits,1,0
Sale Petite,1,0
Sale Loungewear,1,0
Sale Lingerie & Nightwear,1,0
Sale Knitwear,1,0
Sale Dresses,1,0
Sale Denim,1,0
Sale Coats & Jackets,1,0
Sale Clothes,1,0
Sale Bottoms,1,0
SALE & OFFERS,1,0
Recycled Muscle Long Sleeve Half Zip Polo,1,0
Receive and approve logo proof via email within 2-3 business days.,1,0
real reviews from real customers like you!,1,0
Ready in one hour,1,0
Popup content ends,1,0
Popular Vapes,1,0
popular times,1,0
Popular Bongs,1,0
Plus New In,1,0
Plus Limited Edition Heart Back Print Sweat,1,0
Plus Floral Lace Scallop Trim Teddy Bodysuit,1,0
Plus Contrast Lace Teddy Bodysuit,1,0
Please enter a star rating for this review,1,0
petites sale,1,0
Oversized Limited Graphic Overdyed T-shirt,1,0
Over 18 inches,1,0
Out of Stock,1,0
Our customer service team is happy to help! Get in touch via:,1,0
"Our App got a makeover(and she’s lookin’ better than ever).For shopping wherever, whenever.",1,0
Order Process,1,0
Ok cool.  Close this.,1,0
OH HEY!  Get yourself 10% off the first order!,1,0
OFFER VALID FOR FIRST TIME SUBSCRIBERS ONLY,1,0
Offer applies to first-time registrants,1,0
Offer applies at,1,0
NO SMALL ORDER/RUN FEES,1,0
"No outfit is complete without the right monogrammed accessories. Our customizable hats, keychains, beach towels, phone cases, and drinkware allow your own personal touch to all your favorite accessories.",1,0
No Minimum Order,1,0
Newest In,1,0
New Users Only,1,0
New in Sale,1,0
Nancy from Connecticut,1,0
Mya from California,1,0
"MSI GeForce GT 710 2GD3H LP Graphics Card '2GB DDR3, 954MHz, Low Profile, Low Consumption, VGA, DVI-D, HDMI, HTPC, Silent Passive Fanless Cooling System'",1,0
"MSI GeForce GT 710 1GD3H LP Graphics Card '1GB DDR3, 954MHz, Low Profile, Low Consumption, VGA, DVI-D, HDMI, HTPC, Silent Passive Fanless Cooling System'",1,0
Most Popular,1,0
More                                exclusive offers Only in EUR,1,0
Michele from California,1,0
Men's Suits Sale,1,0
Men's Shoes & Boots Sale,1,0
Men's Shirts Sale,1,0
men's sale,1,0
Men's Jeans sale,1,0
Men's jackets & coats sale,1,0
"Marleylilly is an e-commerce monogramming and personalized gift boutique. Established in 2010 and based in Greenville County, South Carolina, Marleylilly’s product line features monogrammed and personalized clothing, gifts, accessories, and jewelry.",1,0
Mark from California,1,0
Manually enter in a birthdate instead,1,0
Low in stock,0,0
Low Cost Dual Use Vaporizer,1,0
Looks like you’re not from Europe. You can change the currency below:,1,0
Looks like you are visiting us from,1,0
Limited stock available.,0,0
Limited quantities. See product detail pages for availability.,0,0
Limited Edition ($19.99):,1,0
Limited Edition,1,0
Lawrence from California,1,0
Last Sizes,1,0
Last Chance,0,0
Ken from Missouri,1,0
Keith from California,1,0
Josh from Missouri,1,0
Joel from California,1,0
JESSICA from Ohio,1,0
items in row,1,0
"It's free, easy, and you can unsubscribe at anytime.",1,0
It seems you already have an account created via another Social Network or directly with your email and password.,1,0
Invest in High Tide,1,0
inside-cut 18.8mm > 14.5mm slitted diffuser downstem,1,0
Info About COVID-19,1,0
in Graphics Cards,1,0
Images only,1,0
"If you're looking for a discreet, reliable, and multi-purpose vaporizer at a great price, the?Pulsar Shift is the unit for you.",1,0
"If you disable all cookies, we will only use the strictly necessary cookies. Select “Cookie Settings” for more information and to manage your options. At any time, you can withdraw your consent to store cookie. For further information, please read our",1,0
"If you break this product, your next one is 50% off!",1,0
I got this jacket on a really good sale a few months ago and i am ecstatic with this. Easy to wash and the embroidery doesn't get damaged like you might expect.,1,0
I got this as a gift for my hubby & we both love it. It hits smooth and the glass is nice and thick. Highly recommend it & thank you smoke cartel staff for getting it out quickly!,1,0
"Hassle free, we make it simple",1,0
Guaranteed Returns,1,0
Group Order Form,1,0
"Graphics Card, 128Bit 4GB DDR5 1250MHz Automatic Recognition Gaming Graphics Card PCI Express 2.0 Slot 640 Stream Processor Unit Low Noise Portable Supports Online Download Video Card for Desktop",1,0
Glasscity Limited Edition Cobalt Blue Beaker Ice Bong,1,0
"Get your #hustlergangstyle tips! Hot deals, exclusive offers and fashion inspo are almost in your pocket 😉",1,0
Get This Deal!,1,0
GET FREE CUSTOM LOGO SETUP,1,0
Get 5% Off your order by joining our Mailing list,1,0
Get 10% Off All E-Rigs,1,0
geoffrey from Illinois,1,0
Genius Water-Free Dab Rig,1,0
"From celebrating a bride’s new last name to welcoming a little one into the family, customizable monogrammed gifts are the perfect way to show your loved ones how much you care!",1,0
From $49.99 - $59.99,1,0
Free Logo Evaluation,1,0
Free extended christmas returns,1,0
Free Embroidery,1,0
"For Order Over 75,00€",1,0
"For Order Over 45,00€",1,0
"For Order Over 115,00€",1,0
For an Exclusive 10% Off,1,0
Flash Sale,1,0
First Test Run,1,0
Final Clearance Sale!,1,0
Extra 7% off,1,0
EXTRA 15% OFF EVERYTHING!*,1,0
Extra 10% off,1,0
Ethan from South Carolina,1,0
Erica from South Carolina,1,0
Enter your email and we’ll send you a coupon code plus notify you any time we have sales and promotions in the future!,1,0
Ends in,0,0
"Durable in design and sleek in style, the G Pen Pro has been upgraded from its predecessor-it sports a modern, sleek shape with a LED temperature display.",1,0
Download the app for an exclusive 60% OFF Everything*,1,0
Doug from Illinois,1,0
Double Pocket Seam Detail Fake Button High Low Sweater,1,0
"Don't lose your liked products - register an account and access your wishlist and cart across devices.  It's free, fast, and easy!",1,0
Disclaimer: Offer valid for new customers only. Cannot be combined with any other offer.,1,0
Coupon Code:,1,0
COPYRIGHT © 2021 NASTYGAL.COM LTD. ALL RIGHTS RESERVED,1,0
Copyright © 2021 LogoUp.com. All Rights Reserved.,1,0
Copyright © 2021 boohoo.com. All rights reserved. See our,1,0
Contrast Lace Bishop Sleeve Velvet Dress,1,0
Contrast Guipure Lace Puff Sleeve Single Breasted Dress,1,0
Collin  from Pennsylvania,1,0
Click here if it's taking too long.,1,0
Choose 'Sample Order',1,0
By signing up you are agreeing to receive marketing communications from us. For more information please see our,1,0
Butterfly Sleeve Ruffle High Low Hem Dress,1,0
BACK IN STOCK,1,0
Back In Stock,1,0
As you were browsing something about your browser made us think you were a bot. There are a few reasons this might happen:,1,0
As Low As:,1,0
As Low As,1,0
Approve Order,1,0
Apply Your Logo For Free,1,0
All Sale,1,0
"After viewing product detail pages, look here to find an easy way to navigate back to pages you are interested in.",1,0
Added to Likes!,1,0
Active New In,1,0
"A third-party browser plugin, such as Ghostery or NoScript, is preventing JavaScript from running. Additional information is available in this",1,0
57 items,1,0
53 Items,1,0
"5 Days,",1,0
30% OFF SUITS & SHOES!,1,0
30% Off Suits,1,0
30% Off Shoes,1,0
"30% OFF ALL COATS, KNITS & BOOTS!",1,0
"30% Off All Coats, Knits & Boots",1,0
"200,000+ Customers",1,0
20% OFF,1,0
1st order,1,0
15% off your purchase.,1,0
15% off,1,0
15% OFF,1,0
15 Seconds,1,0
10% off,1,0
10% OFF,1,0
08/11/2021 03:00 ~ 15/11/2021 15:59,1,0
$20 OFF DUCK BOOTS,1,0
©2009-2021 SHEIN All Rights Reserved,1,0
© 2021 Marleylilly. All-Rights Reserved,1,0
"*Extra 15% discount is for new subscribers only. By subscribing, you agree to receive marketing communications from Burton by email. You can unsubscribe at any point.",1,0
"*Excludes selected lines, beauty + sale",1,0
(77% OFF),1,0
(68% OFF),1,0
(65% OFF),1,0
(58% OFF),1,0
(57% OFF),1,0
(56% OFF),1,0
(43% OFF),1,0
(40% OFF),1,0
(33% OFF),1,0
(30% OFF),1,0
"""It��s for both dabs and flowers and I can��t call it 100% cough free but I definitely don��t feel like I��m gonna have any more coughing fits like in the past this definitely calms the cough! """,1,0
"""I've never tried one before, so my husband and my son told me that it's easy and bought me this. But I love it:sparkling_heart: Thank you:+1:""",1,0
"""Got the 35mm banger kit and although the heater itself is great the banger looks very fragile, the stem looks thinner than usual. Other than that no complaints!""",1,0
- Ends in,0,0
