content,Classification,prediction
Paul viewed this in the last five hours,0,0
3 people watched this in the last five hours,0,0
John watched this in the last five hours,0,0
Paul watched this in the last five hours,0,0
3 people viewed this product in the last five hours,0,0
Twenty people viewed this product in the last five hours,0,0
John viewed this product in the last five hours,0,0
Paul viewed this product in the last five hours,0,0
3 people watched this product in the last five hours,0,0
John watched this product in the last five hours,0,0
Paul watched this product in the last five hours,0,0
3 people viewed this 22’’ television in the last five hours,0,0
3 people viewed this items 10 minutes ago,0,0
Twenty people viewed this items 10 minutes ago,0,0
John viewed this items 10 minutes ago,0,0
Paul viewed this items 10 minutes ago,0,0
3 people watched this items 10 minutes ago,0,0
Twenty people watched this items 10 minutes ago,0,0
John watched this items 10 minutes ago,0,0
Paul watched this items 10 minutes ago,0,0
3 people viewed this 10 minutes ago,0,0
Twenty people viewed this 10 minutes ago,0,0
John viewed this 10 minutes ago,0,0
Paul viewed this 10 minutes ago,0,0
3 people watched this 10 minutes ago,0,0
Twenty people watched this 10 minutes ago,0,0
John watched this 10 minutes ago,0,0
Paul watched this 10 minutes ago,0,0
3 people viewed this product 10 minutes ago,0,0
Twenty people viewed this product 10 minutes ago,0,0
John viewed this product 10 minutes ago,0,0
Paul viewed this product 10 minutes ago,0,0
3 people watched this product 10 minutes ago,0,0
Twenty people watched this product 10 minutes ago,0,0
John watched this product 10 minutes ago,0,0
Paul watched this product 10 minutes ago,0,0
3 people viewed this keyboard 10 minutes ago,0,0
John viewed this keyboard 10 minutes ago,0,0
Paul viewed this keyboard 10 minutes ago,0,0
3 people watched this keyboard 10 minutes ago,0,0
John watched this keyboard 10 minutes ago,0,0
Paul watched this keyboard 10 minutes ago,0,0
3 people viewed this 22’’ television 10 minutes ago,0,0
Twenty people viewed this 22’’ television 10 minutes ago,0,0
John viewed this 22’’ television 10 minutes ago,0,0
Paul viewed this 22’’ television 10 minutes ago,0,0
3 people watched this 22’’ television 10 minutes ago,0,0
John watched this 22’’ television 10 minutes ago,0,0
Paul watched this 22’’ television 10 minutes ago,0,0
3 people viewed this items just now,0,0
John viewed this items just now,0,0
Paul viewed this items just now,0,0
3 people watched this items just now,0,0
John watched this items just now,0,0
Paul watched this items just now,0,0
3 people viewed this just now,0,0
John viewed this just now,0,0
Paul viewed this just now,0,0
3 people watched this just now,0,0
John watched this just now,0,0
Paul watched this just now,0,0
3 people viewed this product just now,0,0
John viewed this product just now,0,0
Paul viewed this product just now,0,0
3 people watched this product just now,0,0
John watched this product just now,0,0
Paul watched this product just now,0,0
11 people are viewing this,0,0
11 people are currently viewing this,0,0
11 people are watching this,0,0
11 people are currently watching this,0,0
11 people are viewing this item,0,0
11 people are currently viewing this item,0,0
11 people are watching this item,0,0
11 people are currently watching this item,0,0
11 people are viewing this product,0,0
11 people are currently viewing this product,0,0
11 people are watching this product,0,0
11 people are currently watching this product,0,0
11 people are watching this keyboard,0,0
11 people are currently watching this keyboard,0,0
11 people are watching this 32’’ Monitor,0,0
11 people are currently watching this 32’’ Monitor,0,0
36 watchers are on this page now,0,0
Jordan gives a like 2 mins ago,0,0
Item is selling fast ,0,0
This item is selling fast ,0,0
The product is selling fast ,0,0
Item is in high demand ,0,0
This item is in high demand ,0,0
The product is in high demand ,0,0
Item is selling fast in the last 2 days,0,0
This item is selling fast in the last 2 days,0,0
The product is selling fast in the last 2 days,0,0
Item is in high demand in the last 2 days,0,0
This item is in high demand in the last 2 days,0,0
The product is in high demand in the last 2 days,0,0
In high demand,0,0
 ends soon,0,0
Item ends soon,0,0
Deal ends soon,0,0
This item ends soon,0,0
Sale ends soon,0,0
 only available for a limited time,0,0
Item only available for a limited time,0,0
Deal only available for a limited time,0,0
This item only available for a limited time,0,0
Sale only available for a limited time,0,0
ends in 06:35:25,0,0
Item ends in 06:35:25,0,0
Deal ends in 06:35:25,0,0
This item ends in 06:35:25,0,0
finishes in 06:35:25,0,0
Item finishes in 06:35:25,0,0
Deal finishes in 06:35:25,0,0
This item finishes in 06:35:25,0,0
ends in 2 days,0,0
Item ends in 2 days,0,0
Deal ends in 2 days,0,0
This item ends in 2 days,0,0
finishes in 2 days,0,0
Item finishes in 2 days,0,0
Deal finishes in 2 days,0,0
This item finishes in 2 days,0,0
 ends in ten hours,0,0
Item ends in ten hours,0,0
Deal ends in ten hours,0,0
This item ends in ten hours,0,0
 finishes in ten hours,0,0
Item finishes in ten hours,0,0
Deal finishes in ten hours,0,0
This item finishes in ten hours,0,0
Your price for this item is $,1,0
your entire order!,1,0
with voucher,1,0
What are you looking for?,1,0
we have afterpay,1,0
Was: $52.89,1,0
Was $129.99,1,0
Valerie from California,1,0
UP TO 70% OFF SALE!,1,0
United States,1,0
United Kingdom,1,0
to get 5% off your order!,1,0
Thomas from California,1,0
Texas A&M Aggies,1,0
Texas A&M,1,0
Tarik from Illinois,1,0
St. Jude,1,0
SPEND JUST $99,1,0
sold out,1,0
Shopper Toolkit,1,0
Sergio from California,1,0
sean from Illinois,1,0
Save $250,1,0
SALE UP TO 70% OFF!,1,0
Sale Up To 70% Off,1,0
Richmond Spiders,1,0
Recently Viewed,1,0
Popup content ends,1,0
Pay Your Bill at Citibank,1,0
Our favourites,1,0
On your first order of 6+ items,1,0
"on orders over 29,00€",1,0
ON ALL ORDERS OVER £35,1,0
Oklahoma Sooners,1,0
New Users Only,1,0
Mya from California,1,0
Michele from California,1,0
Mark from California,1,0
Low in stock,0,0
Limited stock available.,0,0
Lawrence from California,1,0
Last Chance,0,0
Ken from Missouri,1,0
Keith from California,1,0
Josh from Missouri,1,0
joey from Texas,1,0
Joel from California,1,0
Jillian from Maryland,1,0
JESSICA from Ohio,1,0
Jennifer L.,1,0
items in row,1,0
item in row,1,0
Include Out of Stock,1,0
Images only,1,0
Illinois Fighting Illini,1,0
HOT DEAL🔥,1,0
"Get your #hustlergangstyle tips! Hot deals, exclusive offers and fashion inspo are almost in your pocket 😉",1,0
Get This Deal!,1,0
geoffrey from Illinois,1,0
From $29.99 - $39.99,1,0
"For Order Over 75,00€",1,0
"For Order Over 45,00€",1,0
For an Exclusive 10% Off,1,0
First timer:raised_hand:,1,0
First Test Run,1,0
First test excellent. Will no doubt be running more tests in the not too distant future.,1,0
Final Clearance Sale!,1,0
EXTRA 15% OFF EVERYTHING!*,1,0
Extra 10% off,1,0
Event Coolers,1,0
Ends in,0,0
Doug from Illinois,1,0
Don’t wait until,1,0
Deal of the Day.,1,0
Deal of the Day,1,0
Collin  from Pennsylvania,1,0
Canada (Français),1,0
Canada (English),1,0
Buy Now for $99.95,1,0
Buy Now for $70.00,1,0
Buy Now for $149.00,1,0
Buy 2 Get 50% Off,1,0
Blush Babe,1,0
Best Buy Canada,1,0
7% voucher applied at checkout,1,0
"7 Hours,",1,0
57 items,1,0
53 Items,1,0
"30 Minutes,",1,0
15% off your purchase.,1,0
15 Seconds,1,0
10% voucher applied at checkout,1,0
0 SOLD,0,0
$250.00,1,0
$129.00,1,0
(62% OFF),1,0
(57% OFF),1,0
- Ends in,0,0
